date,precision_in_bits,pphys,dx,dz,dm,error_rate,qubits,code_cycles
2024-04-02 16:08,128,7.94328234724279e-06,7,3,5,3.397982353294626e-12,542,60.00582341596863
2024-04-02 16:08,128,7.94328234724279e-06,7,5,3,2.6174976853841366e-12,762,36.003244167674524
2024-04-02 16:08,128,7.94328234724279e-06,7,5,5,4.076385266055969e-12,766,60.004767065859916
2024-04-02 16:08,128,6.309573444801904e-06,5,3,3,1.4680461573113468e-09,346,36.00257015271887
2024-04-02 16:08,128,6.309573444801904e-06,5,3,5,2.3211468177936143e-09,350,60.004273788299095
2024-04-02 16:08,128,6.309573444801904e-06,5,5,3,1.8297579917292774e-09,506,36.00244864353789
2024-04-02 16:08,128,6.309573444801904e-06,5,5,5,2.9239992607640384e-09,510,60.00378633705535
2024-04-02 16:10,128,6.309573444801904e-06,7,3,3,8.802833521394596e-13,538,36.00268191969367
2024-04-02 16:10,128,6.309573444801904e-06,7,3,5,1.3532462055670194e-12,542,60.004452896218304
2024-04-02 16:10,128,6.309573444801904e-06,7,5,3,1.0425555573281506e-12,762,36.00251407608899
2024-04-02 16:10,128,6.309573444801904e-06,7,5,5,1.6233732510676624e-12,766,60.00378631977304
2024-04-02 16:10,128,5.0118723362726945e-06,5,3,3,7.357656577590178e-10,346,36.00199273842177
2024-04-02 16:10,128,5.0118723362726945e-06,5,3,5,1.1633286706641617e-09,350,60.003315027764245
2024-04-02 16:10,128,5.0118723362726945e-06,5,5,3,9.17051009816509e-10,506,36.00191606194217
2024-04-02 16:10,128,5.0118723362726945e-06,5,5,5,1.4654707041028137e-09,510,60.003007437129014
2024-04-02 16:10,128,5.0118723362726945e-06,7,3,3,3.506935208890044e-13,538,36.00206326129932
2024-04-02 16:10,128,5.0118723362726945e-06,7,3,5,5.389895215472282e-13,542,60.00342804230844
2024-04-02 16:12,128,5.0118723362726945e-06,7,5,3,4.1530964149972105e-13,762,36.0019573491569
2024-04-02 16:12,128,5.0118723362726945e-06,7,5,5,6.465448219885512e-13,766,60.003007428461245
2024-04-02 16:12,128,3.981071705534953e-06,5,3,3,3.687562275200167e-10,346,36.00155209554968
2024-04-02 16:12,128,3.981071705534953e-06,5,3,5,5.830452962500633e-10,350,60.002582902178446
2024-04-02 16:12,128,3.981071705534953e-06,5,5,3,4.5961412763711766e-10,506,36.001503711249306
2024-04-02 16:12,128,3.981071705534953e-06,5,5,5,7.34475050031574e-10,510,60.0023888106892
2024-04-02 16:12,128,3.981071705534953e-06,7,3,3,1.3974131929114472e-13,538,36.001596593847644
2024-04-02 16:12,128,3.981071705534953e-06,7,3,5,2.1470511114038796e-13,542,60.00265421211818
2024-04-02 16:12,128,3.981071705534953e-06,7,5,3,1.654699138349214e-13,762,36.00152976276663
2024-04-02 16:12,128,3.981071705534953e-06,7,5,5,2.5752863499170145e-13,766,60.002388806342594
2024-04-02 16:14,128,3.1622776601683665e-06,5,3,3,1.848158648925675e-10,346,36.0012134453113
2024-04-02 16:14,128,3.1622776601683665e-06,5,3,5,2.9221478976364374e-10,350,60.00201992815169
2024-04-02 16:14,128,3.1622776601683665e-06,5,5,3,2.3035268187752246e-10,506,36.00118291451322
2024-04-02 16:14,128,3.1622776601683665e-06,5,5,5,3.6810945548085067e-10,510,60.001897457209125
2024-04-02 16:14,128,3.1622776601683665e-06,7,3,3,5.5697331519984046e-14,538,36.00124152253613
2024-04-02 16:14,128,3.1622776601683665e-06,7,3,5,8.554149375415444e-14,542,60.002064922989796
2024-04-02 16:14,128,3.1622776601683665e-06,7,5,3,6.594145332647621e-14,762,36.001199352437816
2024-04-02 16:14,128,3.1622776601683665e-06,7,5,5,1.025914216987411e-13,766,60.0018974550297
