date,precision_in_bits,pphys,dx,dz,dm,dx2,dz2,dm2,n1,error_rate,qubits,code_cycles
2024-04-03 20:54,256,0.001,3,1,1,7,3,1,4,0.4856061379263536,1414,712.3067832884088
2024-04-03 20:54,256,0.001,3,1,1,7,3,1,6,0.5006474671717261,1688,450.7599393995505
2024-04-03 20:54,256,0.001,3,1,1,7,3,3,2,0.027609262683855183,1544,400.7893496687933
2024-04-03 20:54,256,0.001,3,1,1,7,3,3,4,0.018575633106139074,1846,170.37236448966485
2024-04-03 20:54,256,0.001,3,1,1,7,3,3,6,0.01711886656401781,2148,110.11920007566314
2024-04-03 20:54,256,0.001,3,1,1,7,3,5,2,0.007204920855746144,2268,259.2906555862181
2024-04-03 20:54,256,0.001,3,1,1,7,3,5,4,0.003767537658180241,2598,104.55247008917422
2024-04-03 20:54,256,0.001,3,1,1,7,3,5,6,0.002972797854447392,2928,66.83743376006817
2024-04-03 20:54,256,0.001,3,1,1,7,3,7,2,0.006079465247446914,3312,244.4478771750698
2024-04-03 20:54,256,0.001,3,1,1,7,3,7,4,0.0032860793623931055,3670,98.0330009496785
2024-04-03 20:54,256,0.001,3,1,1,7,3,7,6,0.0031972543161725747,4028,93.05544304824922
2024-04-03 20:55,256,0.001,3,1,1,7,5,1,2,0.511469893252433,1476,484.137028485348
2024-04-03 20:55,256,0.001,3,1,1,7,5,1,4,0.5068395345935044,1750,210.82957638390585
2024-04-03 20:55,256,0.001,3,1,1,7,5,1,6,0.5064845558292292,2024,123.14664702091844
2024-04-03 20:55,256,0.001,3,1,1,7,5,3,2,0.011699791159390353,1880,287.2257595307175
2024-04-03 20:55,256,0.001,3,1,1,7,5,3,4,0.012492906299208248,2182,147.4484450395691
2024-04-03 20:55,256,0.001,3,1,1,7,5,3,6,0.013837664444005094,2484,101.84909799623614
2024-04-03 20:55,256,0.001,3,1,1,7,5,5,2,0.002302017049262216,2604,170.58566690690665
2024-04-03 20:55,256,0.001,3,1,1,7,5,5,4,0.0020570914734676753,2934,84.38217843117097
2024-04-03 20:55,256,0.001,3,1,1,7,5,5,6,0.0019972510460819414,3264,57.703394834270554
2024-04-03 20:55,256,0.001,3,1,1,7,5,7,2,0.0023723380253279137,3648,159.77534276916313
2024-04-03 20:55,256,0.001,3,1,1,7,5,7,4,0.0021313465096805136,4006,78.74182025291012
2024-04-03 20:55,256,0.001,3,1,1,7,5,7,6,0.0021229770620060893,4364,75.41670508417378
2024-04-03 20:55,256,0.001,3,1,1,7,7,1,2,0.5196239564000238,1812,92.89811358947463
2024-04-03 20:55,256,0.001,3,1,1,7,7,1,4,0.543641842165356,2086,39.992576761723235
2024-04-03 20:55,256,0.001,3,1,1,7,7,1,6,0.5779178738042672,2360,22.5753907179705
2024-04-03 20:55,256,0.001,3,1,1,7,7,3,2,0.013041802569456935,2216,296.7803791411563
2024-04-03 20:55,256,0.001,3,1,1,7,7,3,4,0.014414875978047447,2518,154.21722355606815
2024-04-03 20:55,256,0.001,3,1,1,7,7,3,6,0.016091596627703153,2820,106.94779123865084
2024-04-03 20:55,256,0.001,3,1,1,7,7,5,2,0.0023711573922970018,2940,166.7483587026842
2024-04-03 20:55,256,0.001,3,1,1,7,7,5,4,0.0022063127630064768,3270,83.56949897843728
2024-04-03 20:56,256,0.001,3,1,1,7,7,5,6,0.0021708213300340212,3600,57.384649059040164
2024-04-03 20:56,256,0.001,3,1,1,7,7,7,2,0.0025508252476053013,3984,155.65799806468814
2024-04-03 20:56,256,0.001,3,1,1,7,7,7,4,0.0023677640943619736,4342,77.72834461925105
2024-04-03 20:56,256,0.001,3,1,1,7,7,7,6,0.0023616201809848222,4700,74.48728764372892
2024-04-03 20:56,256,0.001,3,1,1,9,1,1,2,0.4978804637007295,1052,1753.6570442690038
2024-04-03 20:56,256,0.001,3,1,1,9,1,1,4,0.49942035084347797,1326,876.8157137730483
2024-04-03 20:56,256,0.001,3,1,1,9,1,1,6,0.49988860192527573,1600,584.1365833271016
2024-04-03 20:56,256,0.001,3,1,1,9,1,3,2,0.2926040153210132,1472,1753.1063649047921
2024-04-03 20:56,256,0.001,3,1,1,9,1,3,4,0.30085400565881254,1774,876.0342273098975
2024-04-03 20:56,256,0.001,3,1,1,9,1,3,6,0.30024894092875215,2076,570.6679889001283
2024-04-03 20:56,256,0.001,3,1,1,9,1,5,2,0.1614170029328096,2212,1752.7030126202585
2024-04-03 20:56,256,0.001,3,1,1,9,1,5,4,0.16250883706881353,2542,875.417690413779
2024-04-03 20:56,256,0.001,3,1,1,9,1,5,6,0.15691579621889068,2872,577.632152542259
2024-04-03 20:56,256,0.001,3,1,1,9,1,7,2,0.13988808886643933,3272,1752.6333092787886
2024-04-03 20:56,256,0.001,3,1,1,9,1,7,4,0.1398213452856371,3630,875.3107580631736
2024-04-03 20:56,256,0.001,3,1,1,9,1,7,6,0.13977034778648992,3988,837.571310505446
2024-04-03 20:56,256,0.001,3,1,1,9,3,1,2,0.5271915013572751,1484,762.9637501751312
2024-04-03 20:56,256,0.001,3,1,1,9,3,1,4,0.5267281978231564,1758,287.6691109377981
2024-04-03 20:56,256,0.001,3,1,1,9,3,1,6,0.5263466586137122,2032,159.67545770847983
2024-04-03 20:56,256,0.001,3,1,1,9,3,3,2,0.03920175840426026,1904,469.97149829741494
2024-04-03 20:57,256,0.001,3,1,1,9,3,3,4,0.024552653112444027,2206,191.0184438983389
2024-04-03 20:57,256,0.001,3,1,1,9,3,3,6,0.02178158527172883,2508,121.30897102162291
2024-04-03 20:57,256,0.001,3,1,1,9,3,5,2,0.008772200717309855,2644,292.8435072672662
2024-04-03 20:57,256,0.001,3,1,1,9,3,5,4,0.0037770588772630463,2974,111.83614332220893
2024-04-03 20:57,256,0.001,3,1,1,9,3,5,6,0.002670181885086742,3304,70.14114006289778
2024-04-03 20:57,256,0.001,3,1,1,9,3,7,2,0.00670647047180911,3704,275.5029085759542
2024-04-03 20:57,256,0.001,3,1,1,9,3,7,4,0.0027169634336539953,4062,104.55678282066206
2024-04-03 20:57,256,0.001,3,1,1,9,3,7,6,0.0025944667532620874,4420,98.99804794598434
2024-04-03 20:57,256,0.001,3,1,1,9,5,1,2,0.5514484950362103,1916,66.4489826795766
2024-04-03 20:57,256,0.001,3,1,1,9,5,1,4,0.5823028373101806,2190,27.994014365491857
2024-04-03 20:57,256,0.001,3,1,1,9,5,1,6,0.6214206436538945,2464,15.583052709321317
2024-04-03 20:57,256,0.001,3,1,1,9,5,3,2,0.014072057623549803,2336,311.76300630283885
2024-04-03 20:57,256,0.001,3,1,1,9,5,3,4,0.015076237096437564,2638,159.51161311516447
2024-04-03 20:57,256,0.001,3,1,1,9,5,3,6,0.01668604538102331,2940,110.04251815453588
2024-04-03 20:57,256,0.001,3,1,1,9,5,5,2,0.0011503923375458982,3076,172.65649743918877
2024-04-03 20:57,256,0.001,3,1,1,9,5,5,4,0.0010388636708351623,3406,85.10020319338416
2024-04-03 20:57,256,0.001,3,1,1,9,5,5,6,0.0010221066593014293,3736,58.12809461608534
2024-04-03 20:57,256,0.001,3,1,1,9,5,7,2,0.0007745746370697474,4136,161.0008275204387
2024-04-03 20:57,256,0.001,3,1,1,9,5,7,4,0.0006749260891053774,4494,79.05884629941764
2024-04-03 20:57,256,0.001,3,1,1,9,5,7,6,0.0006725733070266866,4852,75.70876441575366
2024-04-03 20:58,256,0.001,3,1,1,9,7,1,2,0.736916109848339,2348,8.447850547445784
2024-04-03 20:58,256,0.001,3,1,1,9,7,1,4,0.7829106861045723,2622,3.458505255663184
2024-04-03 20:58,256,0.001,3,1,1,9,7,1,6,0.8234582427463383,2896,1.866939074727397
2024-04-03 20:58,256,0.001,3,1,1,9,7,3,2,0.01598581186567487,2768,325.0688089153429
2024-04-03 20:58,256,0.001,3,1,1,9,7,3,4,0.01787463555849318,3070,168.92080697862076
2024-04-03 20:58,256,0.001,3,1,1,9,7,3,6,0.01997674082919406,3372,117.12034590547137
2024-04-03 20:58,256,0.001,3,1,1,9,7,5,2,0.0009777344731363381,3508,167.6185364805118
2024-04-03 20:58,256,0.001,3,1,1,9,7,5,4,0.0009760665365329014,3838,84.03213557557149
2024-04-03 20:58,256,0.001,3,1,1,9,7,5,6,0.0009926047685442413,4168,57.70811201072848
2024-04-03 20:58,256,0.001,3,1,1,9,7,7,2,0.0006486411699501453,4568,155.6270724135732
2024-04-03 20:58,256,0.001,3,1,1,9,7,7,4,0.0006269621077975788,4926,77.737622623051
2024-04-03 20:58,256,0.001,3,1,1,9,7,7,6,0.0006276007842158452,5284,74.49717617174572
2024-04-03 20:58,256,0.001,3,1,1,11,1,1,2,0.5030782311138196,1348,1743.9500331584568
2024-04-03 20:58,256,0.001,3,1,1,11,1,1,4,0.5097927526172034,1622,876.8342465516432
2024-04-03 20:58,256,0.001,3,1,1,11,1,1,6,0.5259054052034285,1896,583.6986390397198
2024-04-03 20:58,256,0.001,3,1,1,11,1,3,2,0.29944678429980004,1784,1719.3891802213466
2024-04-03 20:58,256,0.001,3,1,1,11,1,3,4,0.31480109611474805,2086,876.8174133398876
2024-04-03 20:58,256,0.001,3,1,1,11,1,3,6,0.3200290140284374,2388,580.9664443999802
2024-04-03 20:58,256,0.001,3,1,1,11,1,5,2,0.15622441057475753,2540,1692.7282431524834
2024-04-03 20:58,256,0.001,3,1,1,11,1,5,4,0.16418639169638852,2870,876.7984054518995
2024-04-03 20:59,256,0.001,3,1,1,11,1,5,6,0.16360376611405933,3200,594.1722062504371
2024-04-03 20:59,256,0.001,3,1,1,11,1,7,2,0.1339046137023612,3616,1688.3143149330438
2024-04-03 20:59,256,0.001,3,1,1,11,1,7,4,0.14014703434854994,3974,876.7951852298048
2024-04-03 20:59,256,0.001,3,1,1,11,1,7,6,0.140271431813221,4332,839.8859776169048
2024-04-03 20:59,256,0.001,3,1,1,11,3,1,2,0.6283262392836745,1876,190.82631855653085
